tariff,tariff_parameters,controller_policy_id,controller_name,controller_parameters,split,validation_seed_count,train_mean_settlement_chf_per_agent,train_settlement_gap_chf_per_agent,credible_response_tolerance_chf_per_agent,fair_leg_reference_controller_policy_id,fair_leg_reference_controller_name,tariff_passes_acceptance_screens,tariff_is_finalist,pareto_objectives,controller_active,controller_charge_start_h,controller_spread_h,controller_charge_fraction,controller_reserve_fraction,controller_release_h,controller_export_cap_kw,controller_voltage_gain_kw_per_pu,controller_voltage_level_gain_kw_per_pu,controller_voltage_reference_pu,controller_voltage_deadband_pu,controller_voltage_max_kw,controller_exchange_mix,controller_grid_charge_fraction,controller_grid_charge_start_h,controller_grid_charge_end_h,controller_grid_charge_target_soc,controller_battery_export_fraction,controller_battery_export_start_h,controller_battery_export_end_h,transformer_draw_peak_kw,transformer_export_peak_kw,reverse_flow_share,losses_share,voltage_p99_pu,over_voltage_share,coincidence_factor,peak_to_average,max_ramp_kw,flex_synchrony,community_settlement_chf,curtailed_share,self_consumption_share,cost_per_kwh_spread_chf,tenant_cost_per_kwh_chf,pv_only_cost_per_kwh_chf,pv_battery_cost_per_kwh_chf,large_flex_cost_per_kwh_chf,owner_cost_per_kwh_chf,tenant_import_share,valid_share,projection_mae_kw,tenant_cost_per_load_kwh_chf,pv_only_cost_per_load_kwh_chf,pv_battery_cost_per_load_kwh_chf,large_flex_cost_per_load_kwh_chf,fair_leg_reference_tenant_cost_per_load_kwh_chf,tenant_cost_delta_vs_fair_leg_chf_per_load_kwh,fair_leg_reference_pv_only_cost_per_load_kwh_chf,pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh,fair_leg_reference_pv_battery_cost_per_load_kwh_chf,pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh,fair_leg_reference_large_flex_cost_per_load_kwh_chf,large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,worst_group_cost_increase_vs_fair_leg_chf_per_load_kwh,tariff_scenario_id,is_pareto
joint_system_cost,"{""scenario_id"": 26.0}",23,instant_10,"{""policy_id"": 23.0}",validation,8,23.394296646118164,0.0,0.1,4,delay_13,False,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,0.0,1.0,0.0,17.0,1000.0,0.0,10.0,1.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.385849952697754,59.95202016830444,0.4611235223710537,0.06443556491285563,1.0701498240232468,0.05358121846802533,0.7133114188909531,3.437301367521286,14.12057876586914,0.7012583687901497,295.42131423950195,0.006580701476195827,0.31465322227074777,284.9606854203651,-0.0599750556478905,-0.34498286963672203,-285.02066047601295,-4.752864677962048,-1.9280490862426938,0.7100849598646164,1.0,1.2527815007601362e-08,-0.05997505439881934,-0.18408859975170344,-0.32106019742786884,-0.09827347379177809,0.2231858465820551,-0.28316090098087443,-0.1964150513522327,0.012326451600529253,-0.4546947292983532,0.13363453187048435,-0.14683324098587036,0.048559767194092274,0.13363453187048435,26.0,True
joint_system_cost,"{""scenario_id"": 26.0}",29,instant_stagger_1h_10_ref101,"{""policy_id"": 29.0}",validation,8,23.361328125,0.03296852111816406,0.1,4,delay_13,False,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,1.0,1.0,0.0,17.0,1000.0,0.0,10.0,1.01,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.484078407287598,58.74466896057129,0.4607514999806881,0.06477066595107317,1.0704415291547775,0.05454064719378948,0.7024675831198692,3.326879620552063,12.720763683319092,0.69414222240448,296.7852668762207,0.004817308399651665,0.3116124824558113,5629.809197438888,-0.06294860291227138,-0.3446076447299268,-5629.872146041801,-4.241748557796196,-1.8792148666821293,0.7024975493550301,1.0,1.2822837680559473e-08,-0.06294860295020044,-0.1839700541459024,-0.3228896278887987,-0.0975545784458518,0.2231858465820551,-0.28613444953225553,-0.1964150513522327,0.0124449972063303,-0.4546947292983532,0.13180510140955448,-0.14683324098587036,0.04927866254001856,0.13180510140955448,26.0,True
joint_system_cost,"{""scenario_id"": 26.0}",22,instant_5,"{""policy_id"": 22.0}",validation,8,23.360034942626953,0.03426170349121094,0.1,4,delay_13,False,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,0.0,1.0,0.0,17.0,1000.0,0.0,5.0,1.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.405757904052734,59.58932590484619,0.4601934626698494,0.0647135772742331,1.0705191045999527,0.05434484640136361,0.7058500424027443,3.3980832695961,13.838231086730957,0.7053150981664658,295.9701957702637,0.005831282411236316,0.3128325372191501,449.9310915926477,-0.06235841054864402,-0.34831150187622884,-449.99345000319636,-3.6195674005812966,-1.8812320931039845,0.7045670226216316,1.0,1.2607684340970593e-08,-0.06235841172747314,-0.185896719340235,-0.3219611570239067,-0.09701284114271402,0.2231858465820551,-0.28554425830952823,-0.1964150513522327,0.0105183320119977,-0.4546947292983532,0.1327335722744465,-0.14683324098587036,0.04982039984315634,0.1327335722744465,26.0,True
joint_system_cost,"{""scenario_id"": 26.0}",26,instant_stagger_1h_10,"{""policy_id"": 26.0}",validation,8,23.327564239501953,0.06673240661621094,0.1,4,delay_13,False,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,1.0,1.0,0.0,17.0,1000.0,0.0,10.0,1.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.400095462799072,58.960318088531494,0.4611235223710537,0.06475628213956952,1.070232704281807,0.05435463646426797,0.7024599388241768,3.346191853284836,13.07767629623413,0.6923825144767761,296.4783020019531,0.0051213028928032145,0.31258793075858493,284.9594335374648,-0.06319421886702292,-0.34288317504297616,-285.0226277563319,-4.674785120094521,-1.8930817037457044,0.705148346722126,1.0,1.2866955279022818e-08,-0.06319421762600541,-0.18305959191638976,-0.3217443469911814,-0.09790901467204094,0.2231858465820551,-0.2863800642080605,-0.1964150513522327,0.013355459435842931,-0.4546947292983532,0.13295038230717182,-0.14683324098587036,0.04892422631382942,0.13295038230717182,26.0,True
joint_system_cost,"{""scenario_id"": 26.0}",3,delay_11,"{""policy_id"": 3.0}",validation,8,23.320842742919922,0.07345390319824219,0.1,4,delay_13,False,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,0.0,1.0,0.0,17.0,1000.0,0.0,0.0,1.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.594048976898193,59.298158168792725,0.4603794738650322,0.06519872276112437,1.0712036192417145,0.05497141252271831,0.7037639692425728,3.348622888326645,13.635993003845215,0.7111844792962074,296.42562675476074,0.005021935299737379,0.3103008944216147,27262979.698447987,-0.065542945947412,-0.3527647087573958,-27262979.76399093,-2.8018746098768457,-1.8102222167672342,0.6959897801280022,1.0,1.3634742335177918e-08,-0.06554294307716191,-0.18831939529627562,-0.32237906754016876,-0.09545168932527304,0.2231858465820551,-0.288728789659217,-0.1964150513522327,0.008095656055957079,-0.4546947292983532,0.13231566175818443,-0.14683324098587036,0.051381551660597324,0.13231566175818443,26.0,True
joint_system_cost,"{""scenario_id"": 26.0}",25,instant_stagger_1h_5,"{""policy_id"": 25.0}",validation,8,23.32082748413086,0.07346916198730469,0.1,4,delay_13,False,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,1.0,1.0,0.0,17.0,1000.0,0.0,5.0,1.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.515251636505127,59.13919258117676,0.4601934626698494,0.06515346886590123,1.0710985213518143,0.054432956501841545,0.7066693007946014,3.3388316333293915,13.067245483398438,0.6942074596881866,296.9479064941406,0.0044329121155897155,0.3102620654308439,451.5670912202333,-0.06533592710109438,-0.34828111346974616,-451.6324271473344,-3.264037237814903,-1.8304670463379278,0.6973951682448387,1.0,1.2711041996738004e-08,-0.06533592601772398,-0.18596608005464077,-0.32300164736807346,-0.09625460859388113,0.2231858465820551,-0.28852177259977907,-0.1964150513522327,0.010448971297591925,-0.4546947292983532,0.13169308193027973,-0.14683324098587036,0.05057863239198923,0.13169308193027973,26.0,True
joint_system_cost,"{""scenario_id"": 26.0}",24,instant_25,"{""policy_id"": 24.0}",validation,8,23.31855010986328,0.07574653625488281,0.1,4,delay_13,False,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,0.0,1.0,0.0,17.0,1000.0,0.0,25.0,1.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.240533828735352,60.78958559036255,0.4601934552192688,0.06469057966023684,1.0706420093774796,0.05358121800236404,0.7212095409631729,3.5198552906513214,14.61571455001831,0.6812195032835007,294.28673553466797,0.008008041186258197,0.3172389518935975,176.9438481771708,-0.05994881581771507,-0.3439128059868889,-177.0037969929885,-4.572155832663811,-1.9635481371677375,0.7162417992949486,1.0,1.2078206879095887e-08,-0.05994881663355045,-0.18354326323606074,-0.3173037637025118,-0.09920082613825798,0.2231858465820551,-0.28313466321560554,-0.1964150513522327,0.012871788116171956,-0.4546947292983532,0.1373909655958414,-0.14683324098587036,0.04763241484761238,0.1373909655958414,26.0,True
joint_system_cost,"{""scenario_id"": 26.0}",5,stagger_11_1h,"{""policy_id"": 5.0}",validation,8,23.307283401489258,0.08701324462890625,0.1,4,delay_13,False,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,1.0,1.0,0.0,17.0,1000.0,0.0,0.0,1.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.688343524932861,60.380101680755615,0.4603794738650322,0.06584421545267105,1.0721373707056046,0.0560972741805017,0.7210002988576889,3.3856402039527893,13.226926326751709,0.6966892257332802,297.2932777404785,0.003794290456426097,0.3071623829524064,27501109.158984877,-0.06891638840025642,-0.3558399184675667,-27501109.227901265,-2.505889030066118,-1.7494843114322722,0.6869873255491257,1.0,1.367816682140699e-08,-0.06891638645902276,-0.19003269425593317,-0.32376283407211304,-0.0938852084800601,0.2231858465820551,-0.29210223304107785,-0.1964150513522327,0.006382357096299529,-0.4546947292983532,0.13093189522624016,-0.14683324098587036,0.05294803250581026,0.13093189522624016,26.0,True
joint_system_cost,"{""scenario_id"": 26.0}",28,instant_stagger_2h_10,"{""policy_id"": 28.0}",validation,8,23.300548553466797,0.09374809265136719,0.1,4,delay_13,False,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,2.0,1.0,0.0,17.0,1000.0,0.0,10.0,1.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4043869972229,58.643639087677,0.4609375111758709,0.06507851695641875,1.0707576721906662,0.05477561056613922,0.7041191309690475,3.319744735956192,12.815296649932861,0.6609846577048302,297.23115158081055,0.004174396861344576,0.31037561683383263,283.65190702437087,-0.06574113546976904,-0.34203801505211834,-283.7176481598407,-4.077604869206261,-1.8476081249767409,0.6988474801182747,1.0,1.2610737898377522e-08,-0.06574113469105214,-0.18267396371811628,-0.32276206463575363,-0.0971903121098876,0.2231858465820551,-0.28892698127310723,-0.1964150513522327,0.013741087634116411,-0.4546947292983532,0.13193266466259956,-0.14683324098587036,0.04964292887598276,0.13193266466259956,26.0,True
kva_charge_class_neutral,"{""scenario_id"": 10.0}",4,delay_13,"{""policy_id"": 4.0}",validation,8,33.941322326660156,0.0,0.1,4,delay_13,True,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,13.0,0.0,1.0,0.0,17.0,1000.0,0.0,0.0,1.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.377837181091309,63.93289613723755,0.4596354179084301,0.07081815367564559,1.0800153762102127,0.06520206714048982,0.7637733221054077,3.519452780485153,10.187506675720215,0.7172819897532463,297.90400886535645,0.0023024828513484863,0.292871624516459,23905478.722220425,0.22318584582645756,-0.44333771486689977,-23905478.49903458,-1.8996934344322747,-2.0212396668882278,0.6393399015069008,1.0,1.3602866388850998e-08,0.2231858465820551,-0.23406170215457678,-0.4528786838054657,-0.14071121904999018,0.2231858465820551,0.0,-0.1964150513522327,-0.037646650802344084,-0.4546947292983532,0.001816045492887497,-0.14683324098587036,0.006122021935880184,0.006122021935880184,10.0,True
kva_charge_class_neutral,"{""scenario_id"": 10.0}",7,slow_stagger,"{""policy_id"": 7.0}",validation,8,33.90440368652344,0.03691864013671875,0.1,4,delay_13,True,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,2.0,0.5,0.0,17.0,1000.0,0.0,0.0,1.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.032296180725098,62.462448596954346,0.4585193507373333,0.06963598821312189,1.0769278556108475,0.06473214272409678,0.7523927018046379,3.323030650615692,5.9105753898620605,0.7398773357272148,296.99824714660645,0.0023397648547368345,0.27924034552801413,23588263.584135324,0.22320206482639737,-0.42963872832193306,-23588263.360933255,-1.177834169948837,-1.627886560259429,0.5919906571507454,1.0,1.3733862713749545e-08,0.22320206463336945,-0.22655438911169767,-0.45201108790934086,-0.14161820989102125,0.2231858465820551,1.6218051314353943e-05,-0.1964150513522327,-0.03013933775946498,-0.4546947292983532,0.0026836413890123367,-0.14683324098587036,0.00521503109484911,0.00521503109484911,10.0,True
kva_charge_class_neutral,"{""scenario_id"": 10.0}",31,instant_slow_stagger_1h,"{""policy_id"": 31.0}",validation,8,33.90327453613281,0.03804779052734375,0.1,4,delay_13,True,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,1.0,0.5,0.0,17.0,1000.0,0.0,10.0,1.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.973611354827881,58.36606025695801,0.4603794738650322,0.06561028538271785,1.0697836428880692,0.0575559982098639,0.7136711180210114,3.2468832433223724,7.850706577301025,0.7602918967604637,297.96482276916504,0.0030184937440935755,0.3035961656659809,453.8506633810338,0.22317531461766776,-0.4111865195692375,-453.62748806641616,-3.5168657112898165,-2.404903233695301,0.6758133172988892,1.0,1.324178278139243e-08,0.2231753133237362,-0.2165731987915933,-0.45128254778683186,-0.14503308478742838,0.2231858465820551,-1.0533258318901062e-05,-0.1964150513522327,-0.02015814743936062,-0.4546947292983532,0.0034121815115213394,-0.14683324098587036,0.0018001561984419823,0.0034121815115213394,10.0,True
kva_charge_class_neutral,"{""scenario_id"": 10.0}",6,stagger_11_2h,"{""policy_id"": 6.0}",validation,8,33.880615234375,0.06070709228515625,0.1,4,delay_13,True,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,2.0,1.0,0.0,17.0,1000.0,0.0,0.0,1.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.262276649475098,61.499595165252686,0.460007444024086,0.0667214635759592,1.0736812949180603,0.05728187598288059,0.7336159721016884,3.431496798992157,9.577751159667969,0.6486298143863678,297.5925521850586,0.0031608147437509615,0.3034372609290172,23645974.556338936,0.22317254879715565,-0.4191412745325615,-23645974.33316639,-3.5219034352646235,-2.373876415687513,0.6746954992413521,1.0,1.3510677354666711e-08,0.22317254915833473,-0.22080706804990768,-0.4517021216452122,-0.1435474157333374,0.2231858465820551,-1.3297423720359802e-05,-0.1964150513522327,-0.02439201669767499,-0.4546947292983532,0.0029926076531410217,-0.14683324098587036,0.003285825252532959,0.003285825252532959,10.0,True
kva_charge_class_neutral,"{""scenario_id"": 10.0}",5,stagger_11_1h,"{""policy_id"": 5.0}",validation,8,33.85593795776367,0.08538436889648438,0.1,4,delay_13,True,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,1.0,1.0,0.0,17.0,1000.0,0.0,0.0,1.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.688343524932861,60.380101680755615,0.4603794738650322,0.06584421545267105,1.0721373707056046,0.0560972741805017,0.7210002988576889,3.3856402039527893,13.226926326751709,0.6966892257332802,297.2932929992676,0.003794290456426097,0.3071623829524064,40182355.22156243,0.22316958873742687,-0.4161836283946392,-40182354.99839284,-4.035674271476918,-2.5023672462893933,0.6869873255491257,1.0,1.367816682140699e-08,0.22316958755254745,-0.2192872865125537,-0.4514600299298763,-0.14360913261771202,0.2231858465820551,-1.6259029507637024e-05,-0.1964150513522327,-0.022872235160320997,-0.4546947292983532,0.0032346993684768677,-0.14683324098587036,0.0032241083681583405,0.0032346993684768677,10.0,True
kva_charge_class_neutral,"{""scenario_id"": 10.0}",28,instant_stagger_2h_10,"{""policy_id"": 28.0}",validation,8,33.847076416015625,0.09424591064453125,0.1,4,delay_13,True,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,2.0,1.0,0.0,17.0,1000.0,0.0,10.0,1.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4043869972229,58.643639087677,0.4609375111758709,0.06507851695641875,1.0707576721906662,0.05477561056613922,0.7041191309690475,3.319744735956192,12.815296649932861,0.6609846577048302,297.2311153411865,0.004174396861344576,0.31037561683383263,456.0567611037236,0.22316746008989133,-0.41126644411723434,-455.8335936436337,-6.277801348850684,-2.635797355415793,0.6988474801182747,1.0,1.2610737898377522e-08,0.22316746227443218,-0.2166213016025722,-0.4510252382606268,-0.14428742974996567,0.2231858465820551,-1.8384307622909546e-05,-0.1964150513522327,-0.020206250250339508,-0.4546947292983532,0.0036694910377264023,-0.14683324098587036,0.0025458112359046936,0.0036694910377264023,10.0,True
kva_coincident_charge,"{""scenario_id"": 9.0}",31,instant_slow_stagger_1h,"{""policy_id"": 31.0}",validation,8,32.63631820678711,0.0,0.1,4,delay_13,False,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,1.0,0.5,0.0,17.0,1000.0,0.0,10.0,1.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.973611354827881,58.36606025695801,0.4603794738650322,0.06561028538271785,1.0697836428880692,0.0575559982098639,0.7136711180210114,3.2468832433223724,7.850706577301025,0.7602918967604637,297.96483039855957,0.0030184937440935755,0.3035961656659809,403.6739186310027,0.18495394170856833,-0.38456003793955196,-403.4889646892941,-3.28837265298315,-2.2896362653453317,0.6758133172988892,1.0,1.324178278139243e-08,0.18495394242927432,-0.20179095678031445,-0.436764819547534,-0.13938271533697844,0.2231858465820551,-0.03823190415278077,-0.1964150513522327,-0.005375905428081751,-0.4546947292983532,0.017929909750819206,-0.14683324098587036,0.007450525648891926,0.017929909750819206,9.0,True
kva_peak_ratchet,"{""scenario_id"": 11.0}",31,instant_slow_stagger_1h,"{""policy_id"": 31.0}",validation,8,33.480628967285156,0.0,0.1,4,delay_13,True,True,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,1.0,0.5,0.0,17.0,1000.0,0.0,10.0,1.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.973611354827881,58.36606025695801,0.4603794738650322,0.06561028538271785,1.0697836428880692,0.0575559982098639,0.7136711180210114,3.2468832433223724,7.850706577301025,0.7602918967604637,297.96481132507324,0.0030184937440935755,0.3035961656659809,456.6395763898864,0.2119475193428361,-0.37699221804045624,-456.4276288705435,-3.5716389610288712,-2.3758064024106282,0.6758133172988892,1.0,1.324178278139243e-08,0.2119475193321705,-0.19719060137867928,-0.4488933701068163,-0.1451482241973281,0.2231858465820551,-0.011238327249884605,-0.1964150513522327,-0.0007755500264465809,-0.4546947292983532,0.005801359191536903,-0.14683324098587036,0.0016850167885422707,0.005801359191536903,11.0,True
kva_peak_ratchet,"{""scenario_id"": 11.0}",28,instant_stagger_2h_10,"{""policy_id"": 28.0}",validation,8,33.39384460449219,0.08678436279296875,0.1,4,delay_13,True,True,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,2.0,1.0,0.0,17.0,1000.0,0.0,10.0,1.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4043869972229,58.643639087677,0.4609375111758709,0.06507851695641875,1.0707576721906662,0.05477561056613922,0.7041191309690475,3.319744735956192,12.815296649932861,0.6609846577048302,297.2311191558838,0.004174396861344576,0.31037561683383263,457.61394545346536,0.2116359944161477,-0.37655073406923345,-457.4023094590492,-6.326074737166233,-2.6030897563976954,0.6988474801182747,1.0,1.2610737898377522e-08,0.2116359956562519,-0.19694771291688085,-0.4481599275022745,-0.14459513779729605,0.2231858465820551,-0.011549850925803185,-0.1964150513522327,-0.0005326615646481514,-0.4546947292983532,0.006534801796078682,-0.14683324098587036,0.002238103188574314,0.006534801796078682,11.0,True
kw_peak_ratchet,"{""scenario_id"": 12.0}",31,instant_slow_stagger_1h,"{""policy_id"": 31.0}",validation,8,33.49563980102539,0.0,0.1,4,delay_13,True,False,transformer_export_peak_kw;transformer_draw_peak_kw;max_ramp_kw;curtailed_share;tenant_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_only_cost_delta_vs_fair_leg_chf_per_load_kwh;pv_battery_cost_delta_vs_fair_leg_chf_per_load_kwh;large_flex_cost_delta_vs_fair_leg_chf_per_load_kwh,1.0,11.0,1.0,0.5,0.0,17.0,1000.0,0.0,10.0,1.0,0.005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.973611354827881,58.36606025695801,0.4603794738650322,0.06561028538271785,1.0697836428880692,0.0575559982098639,0.7136711180210114,3.2468832433223724,7.850706577301025,0.7602918967604637,297.964807510376,0.0030184937440935755,0.3035961656659809,457.496663269565,0.21135648131440876,-0.3772375790295854,-457.2853067882506,-3.575432973704464,-2.375335081355174,0.6758133172988892,1.0,1.324178278139243e-08,0.2113564796745777,-0.19734018901363015,-0.4485072214156389,-0.1450845254585147,0.2231858465820551,-0.011829366907477379,-0.1964150513522327,-0.0009251376613974571,-0.4546947292983532,0.0061875078827142715,-0.14683324098587036,0.001748715527355671,0.0061875078827142715,12.0,True
