run,split,seed_index,connection,household,settlement_chf,load_kwh,cost_per_load_kwh_chf
stress_export_default,validation,0,11,pv_battery,35.884159088134766,92.43013763427734,-0.3882298767566681
stress_export_default,validation,0,12,large_flex,-12.738292694091797,230.11929321289062,0.05535513907670975
stress_export_default,validation,0,13,large_flex,32.754859924316406,208.2650146484375,-0.15727491676807404
stress_export_default,validation,0,14,large_flex,33.291534423828125,207.89930725097656,-0.1601329892873764
stress_export_default,validation,0,15,pv_battery,29.127086639404297,72.11612701416016,-0.4038914740085602
stress_export_default,validation,0,16,pv_battery,38.27235794067383,82.88166809082031,-0.4617711901664734
stress_export_default,validation,0,17,large_flex,13.644325256347656,199.26376342773438,-0.0684736892580986
stress_export_default,validation,1,0,tenant,-8.166643142700195,62.609100341796875,0.13043861091136932
stress_export_default,validation,1,1,tenant,-9.812994003295898,70.07598114013672,0.14003366231918335
stress_export_default,validation,1,2,tenant,-7.982688903808594,62.185245513916016,0.12836948037147522
stress_export_default,validation,1,3,tenant,-9.094297409057617,66.8858413696289,0.13596738874912262
stress_export_default,validation,1,4,tenant,-8.646358489990234,63.95261001586914,0.1351993978023529
stress_export_default,validation,1,5,tenant,-6.879256248474121,56.10432815551758,0.12261553108692169
stress_export_default,validation,1,6,pv_only,29.487335205078125,80.04058837890625,-0.3684048354625702
stress_export_default,validation,1,7,pv_battery,9.682462692260742,87.52914428710938,-0.11061985790729523
stress_export_default,validation,1,8,pv_battery,9.10185718536377,82.78816223144531,-0.10994164645671844
stress_export_default,validation,1,9,pv_battery,17.600868225097656,87.03486633300781,-0.20222783088684082
stress_export_default,validation,1,10,pv_only,14.443683624267578,96.53172302246094,-0.14962628483772278
stress_export_default,validation,1,11,pv_battery,45.127376556396484,86.29106140136719,-0.5229671001434326
stress_export_default,validation,1,12,large_flex,-15.152345657348633,209.00732421875,0.07249674201011658
stress_export_default,validation,1,13,large_flex,27.463382720947266,215.46754455566406,-0.12745946645736694
stress_export_default,validation,1,14,large_flex,38.986114501953125,205.94480895996094,-0.18930377066135406
stress_export_default,validation,1,15,pv_battery,31.993663787841797,79.95679473876953,-0.40013694763183594
stress_export_default,validation,1,16,pv_battery,4.27978515625,84.4518051147461,-0.050677236169576645
stress_export_default,validation,1,17,large_flex,42.72595977783203,215.06893920898438,-0.19866178929805756
stress_export_default,validation,2,0,tenant,1.823641061782837,59.15785217285156,-0.030826693400740623
stress_export_default,validation,2,1,tenant,0.6346999406814575,65.2469482421875,-0.009727660566568375
stress_export_default,validation,2,2,tenant,0.6812355518341064,64.70036315917969,-0.010529079474508762
stress_export_default,validation,2,3,tenant,-0.053772807121276855,67.90006256103516,0.0007919386262074113
stress_export_default,validation,2,4,tenant,1.428766131401062,61.69146728515625,-0.023159876465797424
stress_export_default,validation,2,5,tenant,0.5868639349937439,65.1369857788086,-0.00900968536734581
stress_export_default,validation,2,6,pv_only,13.315025329589844,79.59252166748047,-0.16728991270065308
stress_export_default,validation,2,7,pv_battery,28.61307144165039,82.44232940673828,-0.3470676839351654
stress_export_default,validation,2,8,pv_battery,29.64321517944336,88.63338470458984,-0.33444759249687195
stress_export_default,validation,2,9,pv_battery,34.02631759643555,83.41477966308594,-0.4079171419143677
stress_export_default,validation,2,10,pv_only,26.773670196533203,88.67477416992188,-0.30193114280700684
stress_export_default,validation,2,11,pv_battery,14.631673812866211,81.03462219238281,-0.18056078255176544
stress_export_default,validation,2,12,large_flex,30.386585235595703,239.3982696533203,-0.12692901492118835
stress_export_default,validation,2,13,large_flex,30.158912658691406,214.72161865234375,-0.14045588672161102
stress_export_default,validation,2,14,large_flex,24.24175453186035,230.87008666992188,-0.10500168800354004
stress_export_default,validation,2,15,pv_battery,35.258567810058594,95.50543212890625,-0.36917874217033386
stress_export_default,validation,2,16,pv_battery,22.186420440673828,87.44998931884766,-0.2537042200565338
stress_export_default,validation,2,17,large_flex,19.547489166259766,195.54653930664062,-0.09996331483125687
stress_export_default,validation,3,0,tenant,2.8235392570495605,58.59726333618164,-0.048185501247644424
stress_export_default,validation,3,1,tenant,3.853614330291748,53.91218948364258,-0.0714794397354126
stress_export_default,validation,3,2,tenant,0.8157705664634705,67.8530502319336,-0.012022625654935837
stress_export_default,validation,3,3,tenant,1.0510354042053223,67.3963623046875,-0.015594840981066227
stress_export_default,validation,3,4,tenant,1.097790002822876,66.50166320800781,-0.01650768704712391
stress_export_default,validation,3,5,tenant,1.2503838539123535,65.81591033935547,-0.01899821124970913
stress_export_default,validation,3,6,pv_only,13.229193687438965,76.09394073486328,-0.17385341227054596
stress_export_default,validation,3,7,pv_battery,36.793479919433594,78.63816833496094,-0.4678831398487091
stress_export_default,validation,3,8,pv_battery,33.910736083984375,79.33293914794922,-0.42744842171669006
stress_export_default,validation,3,9,pv_battery,34.362972259521484,88.96942901611328,-0.386233389377594
stress_export_default,validation,3,10,pv_only,21.583667755126953,84.82926940917969,-0.2544366717338562
stress_export_default,validation,3,11,pv_battery,26.785207748413086,75.205078125,-0.35616230964660645
stress_export_default,validation,3,12,large_flex,27.889379501342773,215.21572875976562,-0.12958799302577972
stress_export_default,validation,3,13,large_flex,32.74290084838867,211.53811645507812,-0.1547849178314209
stress_export_default,validation,3,14,large_flex,15.598031997680664,209.2581024169922,-0.0745396763086319
stress_export_default,validation,3,15,pv_battery,34.62084197998047,76.23827362060547,-0.45411360263824463
stress_export_default,validation,3,16,pv_battery,17.04927635192871,80.1248550415039,-0.21278385818004608
stress_export_default,validation,3,17,large_flex,8.42326831817627,218.67652893066406,-0.03851930424571037
stress_export_default,validation,4,0,tenant,0.39077281951904297,66.33662414550781,-0.005890781991183758
stress_export_default,validation,4,1,tenant,1.750034213066101,60.2364501953125,-0.02905275672674179
stress_export_default,validation,4,2,tenant,0.09893995523452759,67.95689392089844,-0.0014559190021827817
stress_export_default,validation,4,3,tenant,1.27937650680542,62.11300277709961,-0.020597588270902634
stress_export_default,validation,4,4,tenant,0.7648884057998657,64.41056060791016,-0.011875234544277191
stress_export_default,validation,4,5,tenant,1.36986243724823,62.05414581298828,-0.022075287997722626
stress_export_default,validation,4,6,pv_only,10.041670799255371,85.09870910644531,-0.1180003359913826
stress_export_default,validation,4,7,pv_battery,25.42047119140625,72.64412689208984,-0.3499314785003662
stress_export_default,validation,4,8,pv_battery,30.581411361694336,87.39319610595703,-0.3499290645122528
stress_export_default,validation,4,9,pv_battery,31.722864151000977,70.40589141845703,-0.45057111978530884
stress_export_default,validation,4,10,pv_only,23.648372650146484,75.73416137695312,-0.312255322933197
stress_export_default,validation,4,11,pv_battery,18.69754409790039,78.40057373046875,-0.2384873926639557
stress_export_default,validation,4,12,large_flex,33.688289642333984,216.10569763183594,-0.15588802099227905
stress_export_default,validation,4,13,large_flex,14.643235206604004,195.37832641601562,-0.07494809478521347
stress_export_default,validation,4,14,large_flex,24.145536422729492,225.06564331054688,-0.10728216171264648
stress_export_default,validation,4,15,pv_battery,34.98678207397461,85.2679214477539,-0.41031578183174133
stress_export_default,validation,4,16,pv_battery,28.26226806640625,74.80137634277344,-0.3778305947780609
stress_export_default,validation,4,17,large_flex,29.733322143554688,224.4448699951172,-0.13247495889663696
stress_export_default,validation,5,0,tenant,-0.09977388381958008,60.97385025024414,0.0016363392351195216
stress_export_default,validation,5,1,tenant,-0.7000367641448975,64.33060455322266,0.010881868191063404
stress_export_default,validation,5,2,tenant,-1.2098997831344604,66.09261322021484,0.01830613799393177
stress_export_default,validation,5,3,tenant,1.8212122917175293,53.613704681396484,-0.03396916389465332
stress_export_default,validation,5,4,tenant,-0.8953919410705566,64.44416046142578,0.013894092291593552
stress_export_default,validation,5,5,tenant,-0.8297066688537598,64.99906921386719,0.012764908373355865
stress_export_default,validation,5,6,pv_only,18.18561363220215,88.69921112060547,-0.2050255835056305
stress_export_default,validation,5,7,pv_battery,36.45977020263672,89.49531555175781,-0.40739306807518005
stress_export_default,validation,5,8,pv_battery,23.006166458129883,76.76554870605469,-0.29969388246536255
stress_export_default,validation,5,9,pv_battery,17.22536849975586,75.94456481933594,-0.22681504487991333
stress_export_default,validation,5,10,pv_only,25.24602508544922,92.93466186523438,-0.27165356278419495
stress_export_default,validation,5,11,pv_battery,18.18627166748047,83.95079040527344,-0.21663028001785278
stress_export_default,validation,5,12,large_flex,25.943845748901367,202.6458282470703,-0.12802547216415405
stress_export_default,validation,5,13,large_flex,28.532705307006836,210.4336700439453,-0.13558998703956604
stress_export_default,validation,5,14,large_flex,17.342267990112305,209.6605987548828,-0.08271591365337372
stress_export_default,validation,5,15,pv_battery,21.23941421508789,80.13607025146484,-0.26504185795783997
stress_export_default,validation,5,16,pv_battery,39.33485412597656,87.22976684570312,-0.4509338140487671
stress_export_default,validation,5,17,large_flex,34.87881088256836,192.84347534179688,-0.18086594343185425
stress_export_default,validation,6,0,tenant,12.396113395690918,64.91349792480469,-0.19096343219280243
stress_export_default,validation,6,1,tenant,12.71773624420166,63.532413482666016,-0.2001771330833435
stress_export_default,validation,6,2,tenant,13.62324333190918,59.08380889892578,-0.23057511448860168
stress_export_default,validation,6,3,tenant,12.720763206481934,63.11469650268555,-0.20154982805252075
stress_export_default,validation,6,4,tenant,13.283977508544922,60.66307830810547,-0.2189795970916748
stress_export_default,validation,6,5,tenant,13.134223937988281,62.213218688964844,-0.21111628413200378
stress_export_default,validation,6,6,pv_only,16.661640167236328,81.61064910888672,-0.20416000485420227
stress_export_default,validation,6,7,pv_battery,31.206594467163086,86.4236831665039,-0.361088365316391
stress_export_default,validation,6,8,pv_battery,31.18218231201172,78.5420150756836,-0.3970127999782562
stress_export_default,validation,6,9,pv_battery,33.26536178588867,87.92286682128906,-0.3783470094203949
stress_export_default,validation,6,10,pv_only,21.149211883544922,79.1370849609375,-0.2672475576400757
stress_export_default,validation,6,11,pv_battery,32.532371520996094,83.1150894165039,-0.39141368865966797
stress_export_default,validation,6,12,large_flex,31.981515884399414,191.13111877441406,-0.1673276424407959
stress_export_default,validation,6,13,large_flex,28.68304443359375,216.6252899169922,-0.1324084997177124
stress_export_default,validation,6,14,large_flex,34.02768325805664,199.9887237548828,-0.17014795541763306
stress_export_default,validation,6,15,pv_battery,32.97072982788086,80.76419067382812,-0.4082343280315399
stress_export_default,validation,6,16,pv_battery,34.60564422607422,81.23686981201172,-0.4259844720363617
stress_export_default,validation,6,17,large_flex,31.90424346923828,229.7265167236328,-0.1388792097568512
stress_export_default,validation,7,0,tenant,-3.257838249206543,59.53289031982422,0.054723333567380905
stress_export_default,validation,7,1,tenant,-5.111526966094971,67.27177429199219,0.0759831890463829
stress_export_default,validation,7,2,tenant,-2.7216153144836426,55.9511604309082,0.04864273592829704
stress_export_default,validation,7,3,tenant,-2.59870982170105,56.29400634765625,0.04616311565041542
stress_export_default,validation,7,4,tenant,-5.512534141540527,69.76871490478516,0.07901159673929214
stress_export_default,validation,7,5,tenant,-3.9278037548065186,62.13036346435547,0.06321870535612106
stress_export_default,validation,7,6,pv_only,3.9552440643310547,78.40585327148438,-0.05044578015804291
stress_export_default,validation,7,7,pv_battery,4.960899829864502,88.22730255126953,-0.0562286414206028
stress_export_default,validation,7,8,pv_battery,37.003746032714844,81.65179443359375,-0.4531894326210022
stress_export_default,validation,7,9,pv_battery,48.718299865722656,80.47213745117188,-0.6054057478904724
stress_export_default,validation,7,10,pv_only,9.522109031677246,72.28105163574219,-0.13173726201057434
stress_export_default,validation,7,11,pv_battery,22.850542068481445,78.58164978027344,-0.2907872498035431
stress_export_default,validation,7,12,large_flex,19.841407775878906,227.33767700195312,-0.08727729320526123
stress_export_default,validation,7,13,large_flex,6.8216047286987305,218.08721923828125,-0.03127923980355263
stress_export_default,validation,7,14,large_flex,44.574195861816406,224.78585815429688,-0.19829629361629486
stress_export_default,validation,7,15,pv_battery,39.243743896484375,81.4078598022461,-0.4820634126663208
stress_export_default,validation,7,16,pv_battery,37.21207809448242,77.24150848388672,-0.48176270723342896
stress_export_default,validation,7,17,large_flex,6.8283820152282715,233.0989532470703,-0.029293926432728767
stress_export_tuned,validation,0,0,tenant,-14.093234062194824,63.256629943847656,0.2227945774793625
stress_export_tuned,validation,0,1,tenant,-14.448728561401367,65.01628112792969,0.22223243117332458
stress_export_tuned,validation,0,2,tenant,-15.207612991333008,68.85164642333984,0.2208751142024994
stress_export_tuned,validation,0,3,tenant,-11.83713150024414,53.06748580932617,0.2230580747127533
stress_export_tuned,validation,0,4,tenant,-14.03053092956543,62.4814567565918,0.22455519437789917
stress_export_tuned,validation,0,5,tenant,-14.329923629760742,63.9527702331543,0.22407026588916779
stress_export_tuned,validation,0,6,pv_only,-0.4083136320114136,82.06903839111328,0.0049752481281757355
stress_export_tuned,validation,0,7,pv_battery,26.958778381347656,86.5527114868164,-0.3114722967147827
stress_export_tuned,validation,0,8,pv_battery,40.162086486816406,80.56747436523438,-0.4984898269176483
stress_export_tuned,validation,0,9,pv_battery,48.22881317138672,84.03340148925781,-0.5739243626594543
stress_export_tuned,validation,0,10,pv_only,-7.603937149047852,84.14382934570312,0.0903683602809906
stress_export_tuned,validation,0,11,pv_battery,43.858482360839844,92.43013763427734,-0.47450387477874756
stress_export_tuned,validation,0,12,large_flex,-18.817176818847656,230.11929321289062,0.0817713811993599
stress_export_tuned,validation,0,13,large_flex,37.40001678466797,208.2650146484375,-0.17957884073257446
stress_export_tuned,validation,0,14,large_flex,39.843379974365234,207.89930725097656,-0.1916474848985672
stress_export_tuned,validation,0,15,pv_battery,33.268028259277344,72.11612701416016,-0.4613119065761566
stress_export_tuned,validation,0,16,pv_battery,46.189430236816406,82.88166809082031,-0.5572938323020935
stress_export_tuned,validation,0,17,large_flex,9.549153327941895,199.26376342773438,-0.04792219027876854
stress_export_tuned,validation,1,0,tenant,-13.7412109375,62.609100341796875,0.21947620809078217
stress_export_tuned,validation,1,1,tenant,-15.387627601623535,70.07598114013672,0.21958501636981964
stress_export_tuned,validation,1,2,tenant,-13.557205200195312,62.185245513916016,0.21801309287548065
